# Theta(rad) Phi(rad) Memory(strain)
2.058284842007105819e+00 1.064946662233828167e+00 5.621845021935398615e-26
2.058284842007105819e+00 1.171441328457210940e+00 6.494935750258061344e-26
2.058284842007105819e+00 1.277935994680593712e+00 7.193257691529648650e-26
2.058284842007105819e+00 1.384430660903976484e+00 7.739709220958385230e-26
2.058284842007105819e+00 1.490925327127359479e+00 8.066563602716740904e-26
2.058284842007105819e+00 1.597419993350742251e+00 8.145423075186501955e-26
2.058284842007105819e+00 1.703914659574125023e+00 7.980432096552624252e-26
2.058284842007105819e+00 1.810409325797507796e+00 7.562801520016553238e-26
2.058284842007105819e+00 1.916903992020890568e+00 6.916380863478066965e-26
2.058284842007105819e+00 2.023398658244273562e+00 6.104440975869612084e-26
2.058284842007105819e+00 2.129893324467656335e+00 5.174420080901624486e-26
2.058284842007105819e+00 2.236387990691039107e+00 4.189938968352718947e-26
2.058284842007105819e+00 2.342882656914421879e+00 3.174745198651489060e-26
2.058284842007105819e+00 2.449377323137804652e+00 2.210955629924183333e-26
2.058284842007105819e+00 2.555871989361187424e+00 1.251771677865466825e-26
2.058284842007105819e+00 2.662366655584570196e+00 3.689119528748913864e-27
2.058284842007105819e+00 2.768861321807952969e+00 -4.043526859728879410e-27
2.058284842007105819e+00 2.875355988031336185e+00 -1.042113873151292129e-26
2.058284842007105819e+00 2.981850654254718958e+00 -1.485587047691400771e-26
2.058284842007105819e+00 3.088345320478101730e+00 -1.725087572682619653e-26
2.058284842007105819e+00 3.194839986701484502e+00 -1.737270304976682590e-26
2.058284842007105819e+00 3.301334652924867274e+00 -1.533387167820853216e-26
2.058284842007105819e+00 3.407829319148250047e+00 -1.126119918283241447e-26
2.058284842007105819e+00 3.514323985371632819e+00 -5.316368105213359608e-27
2.058284842007105819e+00 3.620818651595015591e+00 2.175793532090588106e-27
2.058284842007105819e+00 3.727313317818398364e+00 1.086386926512297885e-26
2.058284842007105819e+00 3.833807984041781136e+00 2.025152312766784347e-26
2.058284842007105819e+00 3.940302650265163908e+00 3.004958061524053530e-26
2.058284842007105819e+00 4.046797316488547125e+00 4.030291643925483803e-26
2.058284842007105819e+00 4.153291982711929897e+00 5.046020853421191569e-26
2.058284842007105819e+00 4.259786648935312670e+00 6.001553874782149055e-26
2.058284842007105819e+00 4.366281315158695442e+00 6.837353743226977570e-26
2.058284842007105819e+00 4.472775981382078214e+00 7.473021746187315768e-26
2.058284842007105819e+00 4.579270647605460987e+00 7.904759492915741393e-26
2.058284842007105819e+00 4.685765313828843759e+00 8.075145930951430509e-26
2.058284842007105819e+00 4.792259980052226531e+00 7.965700028390796738e-26
2.058284842007105819e+00 4.898754646275609304e+00 7.639747383694770416e-26
2.058284842007105819e+00 5.005249312498992076e+00 7.104146864953407719e-26
2.058284842007105819e+00 5.111743978722374848e+00 6.372605035093265671e-26
2.058284842007105819e+00 5.218238644945757621e+00 5.492612956522148362e-26
2.058284842007105819e+00 5.324733311169140393e+00 4.512007853709106578e-26
2.058284842007105819e+00 5.431227977392523165e+00 3.506321418410163278e-26
2.058284842007105819e+00 5.537722643615905938e+00 2.530379197406807546e-26
2.058284842007105819e+00 5.644217309839288710e+00 1.578674908331683964e-26
2.058284842007105819e+00 5.750711976062672370e+00 6.777876171846114201e-27
2.058284842007105819e+00 5.857206642286055143e+00 -1.652615907881921882e-27
2.058284842007105819e+00 5.963701308509437915e+00 -8.531675712410882792e-27
2.058284842007105819e+00 6.070195974732820687e+00 -1.377966835279556227e-26
2.058284842007105819e+00 6.176690640956203460e+00 -1.701054667601248875e-26
2.058284842007105819e+00 6.283185307179586232e+00 -1.784419183735360245e-26
2.166615623165374593e+00 0.000000000000000000e+00 -2.400887011676239474e-26
2.166615623165374593e+00 1.064946662233828140e-01 -2.251581361335204276e-26
2.166615623165374593e+00 2.129893324467656279e-01 -1.891714907945796632e-26
2.166615623165374593e+00 3.194839986701484280e-01 -1.350482977847637075e-26
2.166615623165374593e+00 4.259786648935312559e-01 -6.584687877780748420e-27
2.166615623165374593e+00 5.324733311169140837e-01 1.972545956495851510e-27
2.166615623165374593e+00 6.389679973402968560e-01 1.125708603150313980e-26
2.166615623165374593e+00 7.454626635636797394e-01 2.113828565348275787e-26
2.166615623165374593e+00 8.519573297870625117e-01 3.153688611895068774e-26
2.166615623165374593e+00 9.584519960104452840e-01 4.198427322791242041e-26
2.166615623165374593e+00 1.064946662233828167e+00 5.183841973618909481e-26
2.166615623165374593e+00 1.171441328457210940e+00 6.039959080988011472e-26
2.166615623165374593e+00 1.277935994680593712e+00 6.756478764527240675e-26
2.166615623165374593e+00 1.384430660903976484e+00 7.281958302265113769e-26
2.166615623165374593e+00 1.490925327127359479e+00 7.597378273215066581e-26
2.166615623165374593e+00 1.597419993350742251e+00 7.661686480166822802e-26
2.166615623165374593e+00 1.703914659574125023e+00 7.473771040311283903e-26
2.166615623165374593e+00 1.810409325797507796e+00 7.056918558453006065e-26
2.166615623165374593e+00 1.916903992020890568e+00 6.428756164609060254e-26
2.166615623165374593e+00 2.023398658244273562e+00 5.643260061723739803e-26
2.166615623165374593e+00 2.129893324467656335e+00 4.744100302893479165e-26
2.166615623165374593e+00 2.236387990691039107e+00 3.724391636476177042e-26
2.166615623165374593e+00 2.342882656914421879e+00 2.692653250472513070e-26
2.166615623165374593e+00 2.449377323137804652e+00 1.669184136226466537e-26
2.166615623165374593e+00 2.555871989361187424e+00 7.113813556526644904e-27
2.166615623165374593e+00 2.662366655584570196e+00 -1.958512178048630970e-27
2.166615623165374593e+00 2.768861321807952969e+00 -9.891637891368247184e-27
2.166615623165374593e+00 2.875355988031336185e+00 -1.632611160067162144e-26
2.166615623165374593e+00 2.981850654254718958e+00 -2.088453139257014815e-26
2.166615623165374593e+00 3.088345320478101730e+00 -2.326714396693323678e-26
2.166615623165374593e+00 3.194839986701484502e+00 -2.345748036145366079e-26
2.166615623165374593e+00 3.301334652924867274e+00 -2.147474584753525019e-26
2.166615623165374593e+00 3.407829319148250047e+00 -1.746000358984181162e-26
2.166615623165374593e+00 3.514323985371632819e+00 -1.149776402646287266e-26
2.166615623165374593e+00 3.620818651595015591e+00 -3.853786888119764952e-27
2.166615623165374593e+00 3.727313317818398364e+00 5.034079560715846931e-27
2.166615623165374593e+00 3.833807984041781136e+00 1.461821115188296888e-26
2.166615623165374593e+00 3.940302650265163908e+00 2.496778383418748660e-26
2.166615623165374593e+00 4.046797316488547125e+00 3.553416743056294403e-26
2.166615623165374593e+00 4.153291982711929897e+00 4.596104958891604208e-26
2.166615623165374593e+00 4.259786648935312670e+00 5.552614802675665802e-26
2.166615623165374593e+00 4.366281315158695442e+00 6.368216840923459941e-26
2.166615623165374593e+00 4.472775981382078214e+00 6.979266430352168921e-26
2.166615623165374593e+00 4.579270647605460987e+00 7.410897740454594820e-26
2.166615623165374593e+00 4.685765313828843759e+00 7.589392395055402003e-26
2.166615623165374593e+00 4.792259980052226531e+00 7.505226618166927835e-26
2.166615623165374593e+00 4.898754646275609304e+00 7.204163616808554976e-26
2.166615623165374593e+00 5.005249312498992076e+00 6.676348825755173009e-26
2.166615623165374593e+00 5.111743978722374848e+00 5.943001501553346409e-26
2.166615623165374593e+00 5.218238644945757621e+00 5.060983436542610206e-26
2.166615623165374593e+00 5.324733311169140393e+00 4.083877632735012859e-26
2.166615623165374593e+00 5.431227977392523165e+00 3.030429306605687611e-26
2.166615623165374593e+00 5.537722643615905938e+00 1.977614100486143808e-26
2.166615623165374593e+00 5.644217309839288710e+00 9.821111489124963678e-27
2.166615623165374593e+00 5.750711976062672370e+00 5.078766579553713841e-28
2.166615623165374593e+00 5.857206642286055143e+00 -7.756620260666619442e-27
2.166615623165374593e+00 5.963701308509437915e+00 -1.470253040072234528e-26
2.166615623165374593e+00 6.070195974732820687e+00 -1.988671637928844642e-26
2.166615623165374593e+00 6.176690640956203460e+00 -2.314287795648442498e-26
2.166615623165374593e+00 6.283185307179586232e+00 -2.400887011676239761e-26
2.274946404323643367e+00 0.000000000000000000e+00 -2.921698150841697131e-26
2.274946404323643367e+00 1.064946662233828140e-01 -2.768504183236690547e-26
2.274946404323643367e+00 2.129893324467656279e-01 -2.426666349731413468e-26
2.274946404323643367e+00 3.194839986701484280e-01 -1.904887271499082662e-26
2.274946404323643367e+00 4.259786648935312559e-01 -1.208820061699692628e-26
2.274946404323643367e+00 5.324733311169140837e-01 -3.810783076470525320e-27
2.274946404323643367e+00 6.389679973402968560e-01 5.505873103709367099e-27
2.274946404323643367e+00 7.454626635636797394e-01 1.564472535592237471e-26
2.274946404323643367e+00 8.519573297870625117e-01 2.631013454570082218e-26
2.274946404323643367e+00 9.584519960104452840e-01 3.689717251848917100e-26
2.274946404323643367e+00 1.064946662233828167e+00 4.642719782112123689e-26
2.274946404323643367e+00 1.171441328457210940e+00 5.492043686952077077e-26
2.274946404323643367e+00 1.277935994680593712e+00 6.203819649770856923e-26
2.274946404323643367e+00 1.384430660903976484e+00 6.701494691196836975e-26
2.274946404323643367e+00 1.490925327127359479e+00 6.965054220939050803e-26
2.274946404323643367e+00 1.597419993350742251e+00 7.031014246988224807e-26
2.274946404323643367e+00 1.703914659574125023e+00 6.864662616245259409e-26
2.274946404323643367e+00 1.810409325797507796e+00 6.484540584406591627e-26
2.274946404323643367e+00 1.916903992020890568e+00 5.884346106925527439e-26
2.274946404323643367e+00 2.023398658244273562e+00 5.121471806349584522e-26
2.274946404323643367e+00 2.129893324467656335e+00 4.236185951417253411e-26
2.274946404323643367e+00 2.236387990691039107e+00 3.226033464677399557e-26
2.274946404323643367e+00 2.342882656914421879e+00 2.175527197790294636e-26
2.274946404323643367e+00 2.449377323137804652e+00 1.130476684651290033e-26
2.274946404323643367e+00 2.555871989361187424e+00 1.435421532972611838e-27
2.274946404323643367e+00 2.662366655584570196e+00 -7.470640532598007098e-27
2.274946404323643367e+00 2.768861321807952969e+00 -1.544098848974214436e-26
2.274946404323643367e+00 2.875355988031336185e+00 -2.160597675072840500e-26
2.274946404323643367e+00 2.981850654254718958e+00 -2.608500767177744009e-26
2.274946404323643367e+00 3.088345320478101730e+00 -2.849122137216652676e-26
2.274946404323643367e+00 3.194839986701484502e+00 -2.866140463661759701e-26
2.274946404323643367e+00 3.301334652924867274e+00 -2.683482962571989162e-26
2.274946404323643367e+00 3.407829319148250047e+00 -2.301141381050410275e-26
2.274946404323643367e+00 3.514323985371632819e+00 -1.723561678082558570e-26
2.274946404323643367e+00 3.620818651595015591e+00 -9.663523350792785417e-27
2.274946404323643367e+00 3.727313317818398364e+00 -7.776880303633169530e-28
2.274946404323643367e+00 3.833807984041781136e+00 8.956066235640709462e-27
2.274946404323643367e+00 3.940302650265163908e+00 1.960525252869042028e-26
2.274946404323643367e+00 4.046797316488547125e+00 3.035169795553889359e-26
2.274946404323643367e+00 4.153291982711929897e+00 4.062245424655794544e-26
2.274946404323643367e+00 4.259786648935312670e+00 4.985099280104071030e-26
2.274946404323643367e+00 4.366281315158695442e+00 5.779593733694188106e-26
2.274946404323643367e+00 4.472775981382078214e+00 6.378432707319241682e-26
2.274946404323643367e+00 4.579270647605460987e+00 6.816256410844656932e-26
2.274946404323643367e+00 4.685765313828843759e+00 6.980558867889769480e-26
2.274946404323643367e+00 4.792259980052226531e+00 6.909344955592943521e-26
2.274946404323643367e+00 4.898754646275609304e+00 6.615720915095632590e-26
2.274946404323643367e+00 5.005249312498992076e+00 6.100443318129566102e-26
2.274946404323643367e+00 5.111743978722374848e+00 5.383824970048287885e-26
2.274946404323643367e+00 5.218238644945757621e+00 4.516347358486813557e-26
2.274946404323643367e+00 5.324733311169140393e+00 3.546966212436804832e-26
2.274946404323643367e+00 5.431227977392523165e+00 2.491379336054379705e-26
2.274946404323643367e+00 5.537722643615905938e+00 1.385600391128277290e-26
2.274946404323643367e+00 5.644217309839288710e+00 3.520569269212948230e-27
2.274946404323643367e+00 5.750711976062672370e+00 -5.680527655409299053e-27
2.274946404323643367e+00 5.857206642286055143e+00 -1.376616337479853982e-26
2.274946404323643367e+00 5.963701308509437915e+00 -2.041471016906994941e-26
2.274946404323643367e+00 6.070195974732820687e+00 -2.549581373310710777e-26
2.274946404323643367e+00 6.176690640956203460e+00 -2.850765628935187666e-26
2.274946404323643367e+00 6.283185307179586232e+00 -2.921698150841698279e-26
2.383277185481912142e+00 0.000000000000000000e+00 -3.251778749538482779e-26
2.383277185481912142e+00 1.064946662233828140e-01 -3.102262149194886860e-26
2.383277185481912142e+00 2.129893324467656279e-01 -2.770300661186872467e-26
2.383277185481912142e+00 3.194839986701484280e-01 -2.279921610166107779e-26
2.383277185481912142e+00 4.259786648935312559e-01 -1.599198035121929064e-26
2.383277185481912142e+00 5.324733311169140837e-01 -8.178044193363856778e-27
2.383277185481912142e+00 6.389679973402968560e-01 8.283922767845930297e-28
2.383277185481912142e+00 7.454626635636797394e-01 1.058511971779364404e-26
2.383277185481912142e+00 8.519573297870625117e-01 2.051221765572230160e-26
2.383277185481912142e+00 9.584519960104452840e-01 3.042186234472918531e-26
2.383277185481912142e+00 1.064946662233828167e+00 3.960598038090139584e-26
2.383277185481912142e+00 1.171441328457210940e+00 4.779933001359451169e-26
2.383277185481912142e+00 1.277935994680593712e+00 5.452775424978725160e-26
2.383277185481912142e+00 1.384430660903976484e+00 5.912617840197692471e-26
2.383277185481912142e+00 1.490925327127359479e+00 6.182478611730533803e-26
2.383277185481912142e+00 1.597419993350742251e+00 6.246852877874994574e-26
2.383277185481912142e+00 1.703914659574125023e+00 6.099722780057390275e-26
2.383277185481912142e+00 1.810409325797507796e+00 5.737318360159872166e-26
2.383277185481912142e+00 1.916903992020890568e+00 5.177111560525856433e-26
2.383277185481912142e+00 2.023398658244273562e+00 4.433263092517607447e-26
2.383277185481912142e+00 2.129893324467656335e+00 3.570210923119028960e-26
2.383277185481912142e+00 2.236387990691039107e+00 2.612504010074582698e-26
2.383277185481912142e+00 2.342882656914421879e+00 1.602268501140448574e-26
2.383277185481912142e+00 2.449377323137804652e+00 6.239181761652266817e-27
2.383277185481912142e+00 2.555871989361187424e+00 -3.150305861034977545e-27
2.383277185481912142e+00 2.662366655584570196e+00 -1.175513835696376390e-26
2.383277185481912142e+00 2.768861321807952969e+00 -1.886665890351446695e-26
2.383277185481912142e+00 2.875355988031336185e+00 -2.486769916299834167e-26
2.383277185481912142e+00 2.981850654254718958e+00 -2.903842527685147625e-26
2.383277185481912142e+00 3.088345320478101730e+00 -3.142178757954462399e-26
2.383277185481912142e+00 3.194839986701484502e+00 -3.167249332560609341e-26
2.383277185481912142e+00 3.301334652924867274e+00 -3.002071223224711378e-26
2.383277185481912142e+00 3.407829319148250047e+00 -2.636530633291487152e-26
2.383277185481912142e+00 3.514323985371632819e+00 -2.085098986919173383e-26
2.383277185481912142e+00 3.620818651595015591e+00 -1.399198863131968955e-26
2.383277185481912142e+00 3.727313317818398364e+00 -5.667841926754772112e-27
2.383277185481912142e+00 3.833807984041781136e+00 3.907032060090693942e-27
2.383277185481912142e+00 3.940302650265163908e+00 1.392823006655593316e-26
2.383277185481912142e+00 4.046797316488547125e+00 2.423530159583269349e-26
2.383277185481912142e+00 4.153291982711929897e+00 3.405072547830367588e-26
2.383277185481912142e+00 4.259786648935312670e+00 4.275496122757489694e-26
2.383277185481912142e+00 4.366281315158695442e+00 5.028031697555430848e-26
2.383277185481912142e+00 4.472775981382078214e+00 5.606712754249352330e-26
2.383277185481912142e+00 4.579270647605460987e+00 6.014337106938443571e-26
2.383277185481912142e+00 4.685765313828843759e+00 6.168331944120399394e-26
2.383277185481912142e+00 4.792259980052226531e+00 6.100421983093343360e-26
2.383277185481912142e+00 4.898754646275609304e+00 5.812702716461712412e-26
2.383277185481912142e+00 5.005249312498992076e+00 5.320853630872650264e-26
2.383277185481912142e+00 5.111743978722374848e+00 4.631301286724669440e-26
2.383277185481912142e+00 5.218238644945757621e+00 3.802535927835768927e-26
2.383277185481912142e+00 5.324733311169140393e+00 2.874643999539737684e-26
2.383277185481912142e+00 5.431227977392523165e+00 1.861736174193602465e-26
2.383277185481912142e+00 5.537722643615905938e+00 8.260468620824242476e-27
2.383277185481912142e+00 5.644217309839288710e+00 -1.634937329817757080e-27
2.383277185481912142e+00 5.750711976062672370e+00 -1.048268832483576646e-26
2.383277185481912142e+00 5.857206642286055143e+00 -1.814213985241366412e-26
2.383277185481912142e+00 5.963701308509437915e+00 -2.448969000940946385e-26
2.383277185481912142e+00 6.070195974732820687e+00 -2.929106929359769464e-26
2.383277185481912142e+00 6.176690640956203460e+00 -3.195364840564267922e-26
2.383277185481912142e+00 6.283185307179586232e+00 -3.251778749538482779e-26
2.491607966640180916e+00 0.000000000000000000e+00 -3.264279675281492899e-26
2.491607966640180916e+00 1.064946662233828140e-01 -3.109574740384396678e-26
2.491607966640180916e+00 2.129893324467656279e-01 -2.807746184875617397e-26
2.491607966640180916e+00 3.194839986701484280e-01 -2.381851409728557723e-26
2.491607966640180916e+00 4.259786648935312559e-01 -1.801946008479099621e-26
2.491607966640180916e+00 5.324733311169140837e-01 -1.079132264364113428e-26
2.491607966640180916e+00 6.389679973402968560e-01 -2.705962694445343959e-27
2.491607966640180916e+00 7.454626635636797394e-01 5.968847385790678520e-27
2.491607966640180916e+00 8.519573297870625117e-01 1.504103040200407500e-26
2.491607966640180916e+00 9.584519960104452840e-01 2.398101131984725206e-26
2.491607966640180916e+00 1.064946662233828167e+00 3.221873282202642898e-26
2.491607966640180916e+00 1.171441328457210940e+00 3.932235750613025443e-26
2.491607966640180916e+00 1.277935994680593712e+00 4.510638339015754307e-26
2.491607966640180916e+00 1.384430660903976484e+00 4.904460745002255957e-26
2.491607966640180916e+00 1.490925327127359479e+00 5.141637938885206213e-26
2.491607966640180916e+00 1.597419993350742251e+00 5.192420579172051571e-26
2.491607966640180916e+00 1.703914659574125023e+00 5.057002824475896838e-26
2.491607966640180916e+00 1.810409325797507796e+00 4.707925109259336832e-26
2.491607966640180916e+00 1.916903992020890568e+00 4.220375200528822797e-26
2.491607966640180916e+00 2.023398658244273562e+00 3.599986354725518062e-26
2.491607966640180916e+00 2.129893324467656335e+00 2.847946200426764099e-26
2.491607966640180916e+00 2.236387990691039107e+00 2.009590366417385728e-26
2.491607966640180916e+00 2.342882656914421879e+00 1.133820654589158834e-26
2.491607966640180916e+00 2.449377323137804652e+00 2.261556848531156676e-27
2.491607966640180916e+00 2.555871989361187424e+00 -6.250684343833071324e-27
2.491607966640180916e+00 2.662366655584570196e+00 -1.360346456426539325e-26
2.491607966640180916e+00 2.768861321807952969e+00 -2.008230056628781659e-26
2.491607966640180916e+00 2.875355988031336185e+00 -2.537531443868629734e-26
2.491607966640180916e+00 2.981850654254718958e+00 -2.907696067766665686e-26
2.491607966640180916e+00 3.088345320478101730e+00 -3.110067409864076842e-26
2.491607966640180916e+00 3.194839986701484502e+00 -3.147740057033864949e-26
2.491607966640180916e+00 3.301334652924867274e+00 -3.019782697191274793e-26
2.491607966640180916e+00 3.407829319148250047e+00 -2.714771640409713816e-26
2.491607966640180916e+00 3.514323985371632819e+00 -2.233385420375926884e-26
2.491607966640180916e+00 3.620818651595015591e+00 -1.605405066023678287e-26
2.491607966640180916e+00 3.727313317818398364e+00 -8.510413919625176887e-27
2.491607966640180916e+00 3.833807984041781136e+00 -8.592976144673072194e-29
2.491607966640180916e+00 3.940302650265163908e+00 8.768125181854158319e-27
2.491607966640180916e+00 4.046797316488547125e+00 1.772417061615065734e-26
2.491607966640180916e+00 4.153291982711929897e+00 2.637194435604821550e-26
2.491607966640180916e+00 4.259786648935312670e+00 3.449254408911769003e-26
2.491607966640180916e+00 4.366281315158695442e+00 4.119053676245984486e-26
2.491607966640180916e+00 4.472775981382078214e+00 4.634606705828237804e-26
2.491607966640180916e+00 4.579270647605460987e+00 4.989634543464226511e-26
2.491607966640180916e+00 4.685765313828843759e+00 5.125479167232834806e-26
2.491607966640180916e+00 4.792259980052226531e+00 5.067780199363432167e-26
2.491607966640180916e+00 4.898754646275609304e+00 4.786809368238187328e-26
2.491607966640180916e+00 5.005249312498992076e+00 4.347080861834556561e-26
2.491607966640180916e+00 5.111743978722374848e+00 3.715428966310021485e-26
2.491607966640180916e+00 5.218238644945757621e+00 2.959150370470066546e-26
2.491607966640180916e+00 5.324733311169140393e+00 2.127776079938493290e-26
2.491607966640180916e+00 5.431227977392523165e+00 1.242231670402309788e-26
2.491607966640180916e+00 5.537722643615905938e+00 3.616111997180804850e-27
2.491607966640180916e+00 5.644217309839288710e+00 -4.853779962673139728e-27
2.491607966640180916e+00 5.750711976062672370e+00 -1.299899446197169508e-26
2.491607966640180916e+00 5.857206642286055143e+00 -2.011524238153044427e-26
2.491607966640180916e+00 5.963701308509437915e+00 -2.586054843526362569e-26
2.491607966640180916e+00 6.070195974732820687e+00 -3.005961715359276487e-26
2.491607966640180916e+00 6.176690640956203460e+00 -3.231226407605260676e-26
2.491607966640180916e+00 6.283185307179586232e+00 -3.264279675281492899e-26
2.599938747798449690e+00 0.000000000000000000e+00 -2.945861348519657742e-26
2.599938747798449690e+00 1.064946662233828140e-01 -2.823826467769918490e-26
2.599938747798449690e+00 2.129893324467656279e-01 -2.559542890201763280e-26
2.599938747798449690e+00 3.194839986701484280e-01 -2.182251726951117660e-26
2.599938747798449690e+00 4.259786648935312559e-01 -1.689391120440534454e-26
2.599938747798449690e+00 5.324733311169140837e-01 -1.094736974281672434e-26
2.599938747798449690e+00 6.389679973402968560e-01 -4.238642246021306357e-27
2.599938747798449690e+00 7.454626635636797394e-01 3.067544493974036836e-27
2.599938747798449690e+00 8.519573297870625117e-01 1.034253027663118139e-26
2.599938747798449690e+00 9.584519960104452840e-01 1.759578096905530930e-26
2.599938747798449690e+00 1.064946662233828167e+00 2.432389186291441004e-26
2.599938747798449690e+00 1.171441328457210940e+00 3.016763367201417927e-26
2.599938747798449690e+00 1.277935994680593712e+00 3.477170070064024929e-26
2.599938747798449690e+00 1.384430660903976484e+00 3.825138543142115002e-26
2.599938747798449690e+00 1.490925327127359479e+00 4.021269495476990336e-26
2.599938747798449690e+00 1.597419993350742251e+00 4.039583633261284072e-26
2.599938747798449690e+00 1.703914659574125023e+00 3.936601881019109537e-26
2.599938747798449690e+00 1.810409325797507796e+00 3.652297623068806149e-26
2.599938747798449690e+00 1.916903992020890568e+00 3.259906860869696269e-26
2.599938747798449690e+00 2.023398658244273562e+00 2.757449257229107811e-26
2.599938747798449690e+00 2.129893324467656335e+00 2.137830159084478942e-26
2.599938747798449690e+00 2.236387990691039107e+00 1.461264839855434425e-26
2.599938747798449690e+00 2.342882656914421879e+00 7.401237611834991383e-27
2.599938747798449690e+00 2.449377323137804652e+00 1.635288313822302889e-28
2.599938747798449690e+00 2.555871989361187424e+00 -6.625516272583734300e-27
2.599938747798449690e+00 2.662366655584570196e+00 -1.279783220129645132e-26
2.599938747798449690e+00 2.768861321807952969e+00 -1.834070294222229509e-26
2.599938747798449690e+00 2.875355988031336185e+00 -2.271977438058735251e-26
2.599938747798449690e+00 2.981850654254718958e+00 -2.581345799190990128e-26
2.599938747798449690e+00 3.088345320478101730e+00 -2.760442017440140216e-26
2.599938747798449690e+00 3.194839986701484502e+00 -2.791819887024173611e-26
2.599938747798449690e+00 3.301334652924867274e+00 -2.695427898612775298e-26
2.599938747798449690e+00 3.407829319148250047e+00 -2.476487263989926519e-26
2.599938747798449690e+00 3.514323985371632819e+00 -2.084597026631245642e-26
2.599938747798449690e+00 3.620818651595015591e+00 -1.581000203414064509e-26
2.599938747798449690e+00 3.727313317818398364e+00 -9.557625146561926783e-27
2.599938747798449690e+00 3.833807984041781136e+00 -2.572523696521722278e-27
2.599938747798449690e+00 3.940302650265163908e+00 4.467317376043790894e-27
2.599938747798449690e+00 4.046797316488547125e+00 1.170366183612596990e-26
2.599938747798449690e+00 4.153291982711929897e+00 1.878813943354854677e-26
2.599938747798449690e+00 4.259786648935312670e+00 2.513922645161813183e-26
2.599938747798449690e+00 4.366281315158695442e+00 3.061545329250332131e-26
2.599938747798449690e+00 4.472775981382078214e+00 3.511469385467898349e-26
2.599938747798449690e+00 4.579270647605460987e+00 3.799228819467372692e-26
2.599938747798449690e+00 4.685765313828843759e+00 3.924700000620999201e-26
2.599938747798449690e+00 4.792259980052226531e+00 3.872573789687281657e-26
2.599938747798449690e+00 4.898754646275609304e+00 3.657508535413456838e-26
2.599938747798449690e+00 5.005249312498992076e+00 3.256008176690059481e-26
2.599938747798449690e+00 5.111743978722374848e+00 2.736686726690428343e-26
2.599938747798449690e+00 5.218238644945757621e+00 2.138053759374805193e-26
2.599938747798449690e+00 5.324733311169140393e+00 1.446070495802408617e-26
2.599938747798449690e+00 5.431227977392523165e+00 7.425774233504112177e-27
2.599938747798449690e+00 5.537722643615905938e+00 4.217788264601692345e-28
2.599938747798449690e+00 5.644217309839288710e+00 -6.773666625863411102e-27
2.599938747798449690e+00 5.750711976062672370e+00 -1.355108402672944298e-26
2.599938747798449690e+00 5.857206642286055143e+00 -1.957186664974229758e-26
2.599938747798449690e+00 5.963701308509437915e+00 -2.431917922482257890e-26
2.599938747798449690e+00 6.070195974732820687e+00 -2.752892337226581267e-26
2.599938747798449690e+00 6.176690640956203460e+00 -2.923205794401927903e-26
2.599938747798449690e+00 6.283185307179586232e+00 -2.945861348519657742e-26
2.708269528956718464e+00 0.000000000000000000e+00 -2.323555153100229232e-26
2.708269528956718464e+00 1.064946662233828140e-01 -2.223690916832744691e-26
2.708269528956718464e+00 2.129893324467656279e-01 -2.012458684004560611e-26
2.708269528956718464e+00 3.194839986701484280e-01 -1.706337540886193745e-26
2.708269528956718464e+00 4.259786648935312559e-01 -1.326653173048478894e-26
2.708269528956718464e+00 5.324733311169140837e-01 -8.761753000295496363e-27
2.708269528956718464e+00 6.389679973402968560e-01 -3.736712897681048589e-27
2.708269528956718464e+00 7.454626635636797394e-01 1.458005580224786195e-27
2.708269528956718464e+00 8.519573297870625117e-01 6.843929776592185630e-27
2.708269528956718464e+00 9.584519960104452840e-01 1.208616788369160253e-26
2.708269528956718464e+00 1.064946662233828167e+00 1.695110218597317929e-26
2.708269528956718464e+00 1.171441328457210940e+00 2.135598687185724614e-26
2.708269528956718464e+00 1.277935994680593712e+00 2.473164161056341265e-26
2.708269528956718464e+00 1.384430660903976484e+00 2.730120309084982990e-26
2.708269528956718464e+00 1.490925327127359479e+00 2.883135945498863798e-26
2.708269528956718464e+00 1.597419993350742251e+00 2.898939656023351598e-26
2.708269528956718464e+00 1.703914659574125023e+00 2.831335598878116836e-26
2.708269528956718464e+00 1.810409325797507796e+00 2.628856945397621061e-26
2.708269528956718464e+00 1.916903992020890568e+00 2.309268356047066117e-26
2.708269528956718464e+00 2.023398658244273562e+00 1.928261120579951412e-26
2.708269528956718464e+00 2.129893324467656335e+00 1.466789869298100545e-26
2.708269528956718464e+00 2.236387990691039107e+00 9.373803557689606983e-27
2.708269528956718464e+00 2.342882656914421879e+00 4.261566082193000375e-27
2.708269528956718464e+00 2.449377323137804652e+00 -6.722549217073261671e-28
2.708269528956718464e+00 2.555871989361187424e+00 -5.626456308526963875e-27
2.708269528956718464e+00 2.662366655584570196e+00 -1.016285580270491953e-26
2.708269528956718464e+00 2.768861321807952969e+00 -1.417377215809360078e-26
2.708269528956718464e+00 2.875355988031336185e+00 -1.749723997275391315e-26
2.708269528956718464e+00 2.981850654254718958e+00 -2.004503924857804827e-26
2.708269528956718464e+00 3.088345320478101730e+00 -2.166434104797021157e-26
2.708269528956718464e+00 3.194839986701484502e+00 -2.223178024025250813e-26
2.708269528956718464e+00 3.301334652924867274e+00 -2.147995747982092331e-26
2.708269528956718464e+00 3.407829319148250047e+00 -1.987649638623137454e-26
2.708269528956718464e+00 3.514323985371632819e+00 -1.713042975640154021e-26
