# Theta(rad) Phi(rad) Memory(strain)
2.502624656249496038e+00 3.167992591855253726e-01 -2.387831671369547050e-26
2.502624656249496038e+00 3.695991357164462587e-01 -2.142787911378721235e-26
2.502624656249496038e+00 4.223990122473671449e-01 -1.835027585458712217e-26
2.502624656249496038e+00 4.751988887782880311e-01 -1.491470481965474742e-26
2.502624656249496038e+00 5.279987653092089728e-01 -1.121323514285191099e-26
2.502624656249496038e+00 5.807986418401298589e-01 -7.328541189630751031e-27
2.502624656249496038e+00 6.335985183710507451e-01 -3.354514165983383438e-27
2.502624656249496038e+00 6.863983949019716313e-01 8.106477892029810332e-28
2.502624656249496038e+00 7.391982714328925175e-01 4.993392664301449784e-27
2.502624656249496038e+00 7.919981479638134036e-01 9.391114695023855194e-27
2.502624656249496038e+00 8.447980244947342898e-01 1.390503770429754987e-26
2.502624656249496038e+00 8.975979010256551760e-01 1.837346981424937636e-26
2.502624656249496038e+00 9.503977775565760622e-01 2.269177338839056547e-26
2.502624656249496038e+00 1.003197654087496948e+00 2.683582913729493175e-26
2.502624656249496038e+00 1.055997530618417946e+00 3.078361925336778081e-26
2.502624656249496038e+00 1.108797407149338721e+00 3.454741258290514743e-26
2.502624656249496038e+00 1.161597283680259718e+00 3.792415813221299458e-26
2.502624656249496038e+00 1.214397160211180493e+00 4.113583121918530500e-26
2.502624656249496038e+00 1.267197036742101490e+00 4.354271203503296802e-26
2.502624656249496038e+00 1.319996913273022265e+00 4.572418324239888489e-26
2.502624656249496038e+00 1.372796789803943263e+00 4.753614569177648325e-26
2.502624656249496038e+00 1.425596666334864038e+00 4.907918392980914777e-26
2.502624656249496038e+00 1.478396542865785035e+00 5.020044094713814775e-26
2.502624656249496038e+00 1.531196419396705810e+00 5.086452750231975672e-26
2.502624656249496038e+00 1.583996295927626807e+00 5.081166347624697144e-26
2.502624656249496038e+00 1.636796172458547582e+00 5.045356853109486270e-26
2.502624656249496038e+00 1.689596048989468580e+00 4.972804810356365504e-26
2.502624656249496038e+00 1.742395925520389577e+00 4.852755701382953630e-26
2.502624656249496038e+00 1.795195802051310352e+00 4.672356107370347603e-26
2.502624656249496038e+00 1.847995678582231349e+00 4.460813443244173493e-26
2.502624656249496038e+00 1.900795555113152124e+00 4.200525684973894919e-26
2.502624656249496038e+00 1.953595431644073122e+00 3.917750494311640237e-26
2.502624656249496038e+00 2.006395308174993897e+00 3.612027249019045931e-26
2.502624656249496038e+00 2.059195184705914894e+00 3.290676123295634522e-26
2.502624656249496038e+00 2.111995061236835891e+00 2.908605334237776295e-26
2.502624656249496038e+00 2.164794937767756444e+00 2.522803418983165969e-26
2.502624656249496038e+00 2.217594814298677441e+00 2.099289820353789930e-26
2.502624656249496038e+00 2.270394690829598439e+00 1.675977977707054707e-26
2.502624656249496038e+00 2.323194567360519436e+00 1.256044965194798396e-26
2.502624656249496038e+00 2.375994443891439989e+00 8.185822844092726850e-27
2.502624656249496038e+00 2.428794320422360986e+00 3.735970960184291477e-27
2.502624656249496038e+00 2.481594196953281983e+00 -7.028755917024118606e-28
2.502624656249496038e+00 2.534394073484202980e+00 -4.836052563145820603e-27
2.502624656249496038e+00 2.587193950015123978e+00 -8.689203581492270611e-27
2.502624656249496038e+00 2.639993826546044531e+00 -1.222379444175627354e-26
2.502624656249496038e+00 2.692793703076965528e+00 -1.556376087490172400e-26
2.502624656249496038e+00 2.745593579607886525e+00 -1.873251442464082120e-26
2.502624656249496038e+00 2.798393456138807522e+00 -2.173003892590703275e-26
2.502624656249496038e+00 2.851193332669728076e+00 -2.435453475654158525e-26
2.502624656249496038e+00 2.903993209200649073e+00 -2.638772634896187247e-26
2.502624656249496038e+00 2.956793085731570070e+00 -2.816856177906511038e-26
2.502624656249496038e+00 3.009592962262491067e+00 -2.957916009367399208e-26
2.502624656249496038e+00 3.062392838793411620e+00 -3.059536470577962035e-26
2.502624656249496038e+00 3.115192715324332617e+00 -3.121946947898118409e-26
2.502624656249496038e+00 3.167992591855253615e+00 -3.161398392548474696e-26
2.502624656249496038e+00 3.220792468386174612e+00 -3.117827741059894193e-26
2.502624656249496038e+00 3.273592344917095165e+00 -3.052040707065645196e-26
2.502624656249496038e+00 3.326392221448016162e+00 -2.949589844732532716e-26
2.502624656249496038e+00 3.379192097978937159e+00 -2.811084212170022645e-26
2.502624656249496038e+00 3.431991974509858156e+00 -2.627503252550755859e-26
2.502624656249496038e+00 3.484791851040779154e+00 -2.384938847179335171e-26
2.502624656249496038e+00 3.537591727571699707e+00 -2.109907647995576967e-26
2.502624656249496038e+00 3.590391604102620704e+00 -1.805486035113819900e-26
2.502624656249496038e+00 3.643191480633541701e+00 -1.470319315400511960e-26
2.502624656249496038e+00 3.695991357164462698e+00 -1.097438744620013034e-26
2.502624656249496038e+00 3.748791233695383252e+00 -7.093147751715998224e-27
2.502624656249496038e+00 3.801591110226304249e+00 -2.985115964738144280e-27
2.502624656249496038e+00 3.854390986757225246e+00 1.246582512766399550e-27
2.502624656249496038e+00 3.907190863288146243e+00 5.565748907602926500e-27
2.502624656249496038e+00 3.959990739819066796e+00 1.004787038561347359e-26
2.502624656249496038e+00 4.012790616349987793e+00 1.437378617395825915e-26
2.502624656249496038e+00 4.065590492880908791e+00 1.858361567808794330e-26
2.502624656249496038e+00 4.118390369411829788e+00 2.285761777716972322e-26
2.502624656249496038e+00 4.171190245942750785e+00 2.699331020318339287e-26
2.502624656249496038e+00 4.223990122473671782e+00 3.109411928214987414e-26
2.502624656249496038e+00 4.276789999004592779e+00 3.469031130876097417e-26
2.502624656249496038e+00 4.329589875535512888e+00 3.798701178213254345e-26
2.502624656249496038e+00 4.382389752066433886e+00 4.099374855748684279e-26
2.502624656249496038e+00 4.435189628597354883e+00 4.363795517635945518e-26
2.502624656249496038e+00 4.487989505128275880e+00 4.594320920767754005e-26
2.502624656249496038e+00 4.540789381659196877e+00 4.782090668437109867e-26
2.502624656249496038e+00 4.593589258190117874e+00 4.906779583296102785e-26
2.502624656249496038e+00 4.646389134721038872e+00 4.979919692437136152e-26
2.502624656249496038e+00 4.699189011251959869e+00 5.010907138054037144e-26
2.502624656249496038e+00 4.751988887782879978e+00 5.009417556594143546e-26
2.502624656249496038e+00 4.804788764313800975e+00 4.940648179847056972e-26
2.502624656249496038e+00 4.857588640844721972e+00 4.810967996777593111e-26
2.502624656249496038e+00 4.910388517375642969e+00 4.637977016861424205e-26
2.502624656249496038e+00 4.963188393906563967e+00 4.434837758734145547e-26
2.502624656249496038e+00 5.015988270437484964e+00 4.186422140013648755e-26
2.502624656249496038e+00 5.068788146968405961e+00 3.894458834650732393e-26
2.502624656249496038e+00 5.121588023499326958e+00 3.561414726185217577e-26
2.502624656249496038e+00 5.174387900030247955e+00 3.194687826900632700e-26
2.502624656249496038e+00 5.227187776561168064e+00 2.802977984131334543e-26
2.502624656249496038e+00 5.279987653092089062e+00 2.403209863085938857e-26
2.502624656249496038e+00 5.332787529623010059e+00 1.992067324681662388e-26
2.502624656249496038e+00 5.385587406153931056e+00 1.581405633398545302e-26
2.502624656249496038e+00 5.438387282684852053e+00 1.128703031173260296e-26
2.502624656249496038e+00 5.491187159215773050e+00 6.976967983807302157e-27
2.502624656249496038e+00 5.543987035746694048e+00 2.710876924934272592e-27
2.502624656249496038e+00 5.596786912277615045e+00 -1.404614539032425342e-27
2.502624656249496038e+00 5.649586788808535154e+00 -5.502025365718259350e-27
2.502624656249496038e+00 5.702386665339456151e+00 -9.498858752554238198e-27
2.502624656249496038e+00 5.755186541870377148e+00 -1.343233475082787071e-26
2.502624656249496038e+00 5.807986418401298145e+00 -1.713767336448152220e-26
2.502624656249496038e+00 5.860786294932219143e+00 -2.044755377291001784e-26
2.502624656249496038e+00 5.913586171463140140e+00 -2.343339067459117994e-26
2.502624656249496038e+00 5.966386047994061137e+00 -2.598464318644779500e-26
2.502624656249496038e+00 6.019185924524982134e+00 -2.814340338869514233e-26
2.502624656249496038e+00 6.071985801055903131e+00 -2.999949063391929402e-26
2.502624656249496038e+00 6.124785677586823240e+00 -3.135549002591675651e-26
2.502624656249496038e+00 6.177585554117744238e+00 -3.217861247463712614e-26
2.502624656249496038e+00 6.230385430648665235e+00 -3.259961671152111430e-26
2.502624656249496038e+00 6.283185307179586232e+00 -3.248120723901113754e-26
2.555871989361187424e+00 0.000000000000000000e+00 -3.109235084404400032e-26
2.555871989361187424e+00 5.279987653092089311e-02 -3.070411786060829502e-26
2.555871989361187424e+00 1.055997530618417862e-01 -2.993350175390929101e-26
2.555871989361187424e+00 1.583996295927626863e-01 -2.868581049017654218e-26
2.555871989361187424e+00 2.111995061236835725e-01 -2.708867478847915880e-26
2.555871989361187424e+00 2.639993826546044864e-01 -2.526621219727032061e-26
2.555871989361187424e+00 3.167992591855253726e-01 -2.322775261843463286e-26
2.555871989361187424e+00 3.695991357164462587e-01 -2.080616404934425384e-26
2.555871989361187424e+00 4.223990122473671449e-01 -1.797507770855522170e-26
2.555871989361187424e+00 4.751988887782880311e-01 -1.482381007619708078e-26
2.555871989361187424e+00 5.279987653092089728e-01 -1.148315631992098973e-26
2.555871989361187424e+00 5.807986418401298589e-01 -7.779618036476820457e-27
2.555871989361187424e+00 6.335985183710507451e-01 -4.053156324031563129e-27
2.555871989361187424e+00 6.863983949019716313e-01 -3.989786942477362622e-28
2.555871989361187424e+00 7.391982714328925175e-01 3.465368829526022331e-27
2.555871989361187424e+00 7.919981479638134036e-01 7.371972871731019210e-27
2.555871989361187424e+00 8.447980244947342898e-01 1.145288261752516040e-26
2.555871989361187424e+00 8.975979010256551760e-01 1.539238334399093192e-26
2.555871989361187424e+00 9.503977775565760622e-01 1.959076273747924968e-26
2.555871989361187424e+00 1.003197654087496948e+00 2.347640893419599682e-26
2.555871989361187424e+00 1.055997530618417946e+00 2.712965782688174041e-26
2.555871989361187424e+00 1.108797407149338721e+00 3.040967961092429070e-26
2.555871989361187424e+00 1.161597283680259718e+00 3.338193454842293979e-26
2.555871989361187424e+00 1.214397160211180493e+00 3.617331607301362941e-26
2.555871989361187424e+00 1.267197036742101490e+00 3.867556526356863180e-26
2.555871989361187424e+00 1.319996913273022265e+00 4.054077540730332246e-26
2.555871989361187424e+00 1.372796789803943263e+00 4.221540468402140547e-26
2.555871989361187424e+00 1.425596666334864038e+00 4.360361260495193261e-26
2.555871989361187424e+00 1.478396542865785035e+00 4.470036353633794873e-26
2.555871989361187424e+00 1.531196419396705810e+00 4.526764148595617947e-26
2.555871989361187424e+00 1.583996295927626807e+00 4.520936270283833167e-26
2.555871989361187424e+00 1.636796172458547582e+00 4.489604873083232246e-26
2.555871989361187424e+00 1.689596048989468580e+00 4.428331342663617375e-26
2.555871989361187424e+00 1.742395925520389577e+00 4.316572817286200759e-26
2.555871989361187424e+00 1.795195802051310352e+00 4.133649315327217561e-26
2.555871989361187424e+00 1.847995678582231349e+00 3.940323780516171082e-26
2.555871989361187424e+00 1.900795555113152124e+00 3.720458474561741712e-26
2.555871989361187424e+00 1.953595431644073122e+00 3.483756455859129690e-26
2.555871989361187424e+00 2.006395308174993897e+00 3.187467751835813529e-26
2.555871989361187424e+00 2.059195184705914894e+00 2.884241800824714313e-26
2.555871989361187424e+00 2.111995061236835891e+00 2.554181467316290935e-26
2.555871989361187424e+00 2.164794937767756444e+00 2.206071852356644034e-26
2.555871989361187424e+00 2.217594814298677441e+00 1.841996911954919481e-26
2.555871989361187424e+00 2.270394690829598439e+00 1.439815088367472948e-26
2.555871989361187424e+00 2.323194567360519436e+00 1.039306620692936642e-26
2.555871989361187424e+00 2.375994443891439989e+00 6.343953663037167148e-27
2.555871989361187424e+00 2.428794320422360986e+00 2.387834947934544421e-27
2.555871989361187424e+00 2.481594196953281983e+00 -1.569244892326523516e-27
2.555871989361187424e+00 2.534394073484202980e+00 -5.270109591410796850e-27
2.555871989361187424e+00 2.587193950015123978e+00 -8.781321586795312595e-27
2.555871989361187424e+00 2.639993826546044531e+00 -1.218655831426564484e-26
2.555871989361187424e+00 2.692793703076965528e+00 -1.535270464875077183e-26
2.555871989361187424e+00 2.745593579607886525e+00 -1.830013864752086402e-26
2.555871989361187424e+00 2.798393456138807522e+00 -2.093507631995865594e-26
2.555871989361187424e+00 2.851193332669728076e+00 -2.322935866093863276e-26
2.555871989361187424e+00 2.903993209200649073e+00 -2.522942542068250015e-26
2.555871989361187424e+00 2.956793085731570070e+00 -2.691542565807887315e-26
2.555871989361187424e+00 3.009592962262491067e+00 -2.821000528103903510e-26
2.555871989361187424e+00 3.062392838793411620e+00 -2.919728964250381219e-26
2.555871989361187424e+00 3.115192715324332617e+00 -2.985401814893429424e-26
2.555871989361187424e+00 3.167992591855253615e+00 -3.007793685956690418e-26
2.555871989361187424e+00 3.220792468386174612e+00 -2.978428933063594563e-26
2.555871989361187424e+00 3.273592344917095165e+00 -2.918276508132130973e-26
2.555871989361187424e+00 3.326392221448016162e+00 -2.831204196420329574e-26
2.555871989361187424e+00 3.379192097978937159e+00 -2.711024361638762801e-26
2.555871989361187424e+00 3.431991974509858156e+00 -2.522795485497666101e-26
2.555871989361187424e+00 3.484791851040779154e+00 -2.314984627288824449e-26
2.555871989361187424e+00 3.537591727571699707e+00 -2.082768283223479452e-26
2.555871989361187424e+00 3.590391604102620704e+00 -1.809872882919247225e-26
2.555871989361187424e+00 3.643191480633541701e+00 -1.484634340820936340e-26
2.555871989361187424e+00 3.695991357164462698e+00 -1.136236163034154568e-26
2.555871989361187424e+00 3.748791233695383252e+00 -7.764724178651546497e-27
2.555871989361187424e+00 3.801591110226304249e+00 -4.048812404796052073e-27
2.555871989361187424e+00 3.854390986757225246e+00 -1.976573286453936573e-28
2.555871989361187424e+00 3.907190863288146243e+00 3.788252515999069779e-27
2.555871989361187424e+00 3.959990739819066796e+00 7.585320040098809870e-27
2.555871989361187424e+00 4.012790616349987793e+00 1.152977607620853074e-26
2.555871989361187424e+00 4.065590492880908791e+00 1.553274034348436936e-26
2.555871989361187424e+00 4.118390369411829788e+00 1.934076092079847675e-26
2.555871989361187424e+00 4.171190245942750785e+00 2.308675049985208068e-26
2.555871989361187424e+00 4.223990122473671782e+00 2.661665287962940529e-26
2.555871989361187424e+00 4.276789999004592779e+00 2.998487392563494317e-26
2.555871989361187424e+00 4.329589875535512888e+00 3.309430058017647946e-26
2.555871989361187424e+00 4.382389752066433886e+00 3.579786522491586311e-26
2.555871989361187424e+00 4.435189628597354883e+00 3.821753908039908332e-26
2.555871989361187424e+00 4.487989505128275880e+00 4.036771462429797663e-26
2.555871989361187424e+00 4.540789381659196877e+00 4.218062645463600330e-26
2.555871989361187424e+00 4.593589258190117874e+00 4.320524951802556956e-26
2.555871989361187424e+00 4.646389134721038872e+00 4.394168822711255065e-26
2.555871989361187424e+00 4.699189011251959869e+00 4.433292499629814981e-26
2.555871989361187424e+00 4.751988887782879978e+00 4.422326771064176161e-26
2.555871989361187424e+00 4.804788764313800975e+00 4.367558153667400499e-26
2.555871989361187424e+00 4.857588640844721972e+00 4.244165126132631640e-26
2.555871989361187424e+00 4.910388517375642969e+00 4.088820265765613549e-26
2.555871989361187424e+00 4.963188393906563967e+00 3.901355626848150280e-26
2.555871989361187424e+00 5.015988270437484964e+00 3.662175378718679758e-26
2.555871989361187424e+00 5.068788146968405961e+00 3.373442490525981990e-26
2.555871989361187424e+00 5.121588023499326958e+00 3.074041601912945904e-26
2.555871989361187424e+00 5.174387900030247955e+00 2.766865525655015769e-26
2.555871989361187424e+00 5.227187776561168064e+00 2.416976357146619599e-26
2.555871989361187424e+00 5.279987653092089062e+00 2.037272533366510152e-26
2.555871989361187424e+00 5.332787529623010059e+00 1.642569047627184662e-26
2.555871989361187424e+00 5.385587406153931056e+00 1.277399892562781168e-26
2.555871989361187424e+00 5.438387282684852053e+00 9.054850761196486482e-27
2.555871989361187424e+00 5.491187159215773050e+00 5.147237724933288059e-27
2.555871989361187424e+00 5.543987035746694048e+00 1.243934225130947291e-27
2.555871989361187424e+00 5.596786912277615045e+00 -2.649670761220815388e-27
2.555871989361187424e+00 5.649586788808535154e+00 -6.476159705012524478e-27
2.555871989361187424e+00 5.702386665339456151e+00 -1.023736893313252227e-26
2.555871989361187424e+00 5.755186541870377148e+00 -1.396110962037757426e-26
2.555871989361187424e+00 5.807986418401298145e+00 -1.734566601295341360e-26
2.555871989361187424e+00 5.860786294932219143e+00 -2.040843208986545678e-26
2.555871989361187424e+00 5.913586171463140140e+00 -2.314635059935145378e-26
2.555871989361187424e+00 5.966386047994061137e+00 -2.547141842244404321e-26
2.555871989361187424e+00 6.019185924524982134e+00 -2.740311760341768538e-26
2.555871989361187424e+00 6.071985801055903131e+00 -2.897705227407302685e-26
2.555871989361187424e+00 6.124785677586823240e+00 -3.009586361468155950e-26
2.555871989361187424e+00 6.177585554117744238e+00 -3.090444467852671416e-26
2.555871989361187424e+00 6.230385430648665235e+00 -3.117129878729653290e-26
2.555871989361187424e+00 6.283185307179586232e+00 -3.109235084404400032e-26
2.609119322472878810e+00 0.000000000000000000e+00 -2.907790876130158405e-26
2.609119322472878810e+00 5.279987653092089311e-02 -2.866952669931606927e-26
2.609119322472878810e+00 1.055997530618417862e-01 -2.797727195173070808e-26
2.609119322472878810e+00 1.583996295927626863e-01 -2.674817506422122098e-26
2.609119322472878810e+00 2.111995061236835725e-01 -2.538014382001186669e-26
2.609119322472878810e+00 2.639993826546044864e-01 -2.370182602882393951e-26
2.609119322472878810e+00 3.167992591855253726e-01 -2.165209176793377804e-26
2.609119322472878810e+00 3.695991357164462587e-01 -1.943091063217503612e-26
2.609119322472878810e+00 4.223990122473671449e-01 -1.691450652010225059e-26
2.609119322472878810e+00 4.751988887782880311e-01 -1.405646630658053267e-26
2.609119322472878810e+00 5.279987653092089728e-01 -1.112905542171848896e-26
2.609119322472878810e+00 5.807986418401298589e-01 -8.027410713837129153e-27
2.609119322472878810e+00 6.335985183710507451e-01 -4.615179131484873851e-27
2.609119322472878810e+00 6.863983949019716313e-01 -1.070693957337718962e-27
2.609119322472878810e+00 7.391982714328925175e-01 2.469990303767155305e-27
2.609119322472878810e+00 7.919981479638134036e-01 6.038677572605949557e-27
2.609119322472878810e+00 8.447980244947342898e-01 9.650369868949877341e-27
2.609119322472878810e+00 8.975979010256551760e-01 1.328226273358225650e-26
2.609119322472878810e+00 9.503977775565760622e-01 1.651348176069280196e-26
2.609119322472878810e+00 1.003197654087496948e+00 1.991793860080558806e-26
2.609119322472878810e+00 1.055997530618417946e+00 2.316121149955285423e-26
2.609119322472878810e+00 1.108797407149338721e+00 2.610774964405579250e-26
2.609119322472878810e+00 1.161597283680259718e+00 2.900093855702107156e-26
2.609119322472878810e+00 1.214397160211180493e+00 3.145961516725642327e-26
2.609119322472878810e+00 1.267197036742101490e+00 3.351183761056730314e-26
2.609119322472878810e+00 1.319996913273022265e+00 3.535076631646680210e-26
2.609119322472878810e+00 1.372796789803943263e+00 3.701249127564699399e-26
2.609119322472878810e+00 1.425596666334864038e+00 3.816712626005779233e-26
2.609119322472878810e+00 1.478396542865785035e+00 3.911021763136587421e-26
2.609119322472878810e+00 1.531196419396705810e+00 3.960439680211664712e-26
2.609119322472878810e+00 1.583996295927626807e+00 3.946881323596299126e-26
2.609119322472878810e+00 1.636796172458547582e+00 3.915291875570433910e-26
2.609119322472878810e+00 1.689596048989468580e+00 3.893600358013262654e-26
2.609119322472878810e+00 1.742395925520389577e+00 3.756777396573948397e-26
2.609119322472878810e+00 1.795195802051310352e+00 3.612265742796909535e-26
2.609119322472878810e+00 1.847995678582231349e+00 3.447601851426415902e-26
2.609119322472878810e+00 1.900795555113152124e+00 3.246629211920415298e-26
2.609119322472878810e+00 1.953595431644073122e+00 3.019634938535835157e-26
2.609119322472878810e+00 2.006395308174993897e+00 2.775319982331609930e-26
2.609119322472878810e+00 2.059195184705914894e+00 2.507339683641441135e-26
2.609119322472878810e+00 2.111995061236835891e+00 2.184484796994608243e-26
2.609119322472878810e+00 2.164794937767756444e+00 1.866034590099800505e-26
2.609119322472878810e+00 2.217594814298677441e+00 1.543065182231033260e-26
2.609119322472878810e+00 2.270394690829598439e+00 1.188794333550768971e-26
2.609119322472878810e+00 2.323194567360519436e+00 8.370068913444839035e-27
2.609119322472878810e+00 2.375994443891439989e+00 4.941483252043124242e-27
2.609119322472878810e+00 2.428794320422360986e+00 1.309147019205625574e-27
2.609119322472878810e+00 2.481594196953281983e+00 -2.140362079208528983e-27
2.609119322472878810e+00 2.534394073484202980e+00 -5.180725188778372021e-27
2.609119322472878810e+00 2.587193950015123978e+00 -8.388823811578799778e-27
2.609119322472878810e+00 2.639993826546044531e+00 -1.144063224812749918e-26
2.609119322472878810e+00 2.692793703076965528e+00 -1.425672530390813264e-26
2.609119322472878810e+00 2.745593579607886525e+00 -1.693413301041592526e-26
2.609119322472878810e+00 2.798393456138807522e+00 -1.942369405760663417e-26
2.609119322472878810e+00 2.851193332669728076e+00 -2.149584552236862659e-26
2.609119322472878810e+00 2.903993209200649073e+00 -2.327136465088410645e-26
2.609119322472878810e+00 2.956793085731570070e+00 -2.487570854750616309e-26
2.609119322472878810e+00 3.009592962262491067e+00 -2.610297055050238576e-26
2.609119322472878810e+00 3.062392838793411620e+00 -2.690605486748618958e-26
2.609119322472878810e+00 3.115192715324332617e+00 -2.751222295202160472e-26
2.609119322472878810e+00 3.167992591855253615e+00 -2.758458440170055044e-26
2.609119322472878810e+00 3.220792468386174612e+00 -2.736540382834075101e-26
2.609119322472878810e+00 3.273592344917095165e+00 -2.698835141296881411e-26
2.609119322472878810e+00 3.326392221448016162e+00 -2.628788942648876291e-26
2.609119322472878810e+00 3.379192097978937159e+00 -2.505608775833779059e-26
2.609119322472878810e+00 3.431991974509858156e+00 -2.359684667466773283e-26
2.609119322472878810e+00 3.484791851040779154e+00 -2.182911540878775643e-26
2.609119322472878810e+00 3.537591727571699707e+00 -1.963064331035704605e-26
2.609119322472878810e+00 3.590391604102620704e+00 -1.722672697215199472e-26
2.609119322472878810e+00 3.643191480633541701e+00 -1.471307629587001307e-26
2.609119322472878810e+00 3.695991357164462698e+00 -1.149235310277673365e-26
2.609119322472878810e+00 3.748791233695383252e+00 -8.152264422147020840e-27
2.609119322472878810e+00 3.801591110226304249e+00 -4.964418767648062723e-27
2.609119322472878810e+00 3.854390986757225246e+00 -1.443488323720373808e-27
2.609119322472878810e+00 3.907190863288146243e+00 2.083189789518346269e-27
2.609119322472878810e+00 3.959990739819066796e+00 5.415060681145019892e-27
2.609119322472878810e+00 4.012790616349987793e+00 8.958032633968318056e-27
2.609119322472878810e+00 4.065590492880908791e+00 1.254487447557400101e-26
2.609119322472878810e+00 4.118390369411829788e+00 1.599197526283820571e-26
2.609119322472878810e+00 4.171190245942750785e+00 1.930200474956835645e-26
2.609119322472878810e+00 4.223990122473671782e+00 2.255100630744034898e-26
2.609119322472878810e+00 4.276789999004592779e+00 2.539451336410779162e-26
2.609119322472878810e+00 4.329589875535512888e+00 2.794109606223752415e-26
2.609119322472878810e+00 4.382389752066433886e+00 3.055261642764687646e-26
2.609119322472878810e+00 4.435189628597354883e+00 3.287106405117741145e-26
2.609119322472878810e+00 4.487989505128275880e+00 3.467132147317620531e-26
2.609119322472878810e+00 4.540789381659196877e+00 3.619233537721178663e-26
2.609119322472878810e+00 4.593589258190117874e+00 3.737230081566364347e-26
2.609119322472878810e+00 4.646389134721038872e+00 3.789621307779592919e-26
2.609119322472878810e+00 4.699189011251959869e+00 3.819659475738223315e-26
2.609119322472878810e+00 4.751988887782879978e+00 3.821938338855648095e-26
2.609119322472878810e+00 4.804788764313800975e+00 3.753624703416153307e-26
2.609119322472878810e+00 4.857588640844721972e+00 3.654930516478193523e-26
2.609119322472878810e+00 4.910388517375642969e+00 3.528646225278931930e-26
2.609119322472878810e+00 4.963188393906563967e+00 3.344304646996355075e-26
2.609119322472878810e+00 5.015988270437484964e+00 3.123170770370256993e-26
2.609119322472878810e+00 5.068788146968405961e+00 2.882840125801478211e-26
2.609119322472878810e+00 5.121588023499326958e+00 2.608725509076121425e-26
2.609119322472878810e+00 5.174387900030247955e+00 2.315919423020161820e-26
2.609119322472878810e+00 5.227187776561168064e+00 2.012753252626648846e-26
2.609119322472878810e+00 5.279987653092089062e+00 1.703427304894330969e-26
2.609119322472878810e+00 5.332787529623010059e+00 1.340304742114325183e-26
2.609119322472878810e+00 5.385587406153931056e+00 1.000711146043132128e-26
2.609119322472878810e+00 5.438387282684852053e+00 6.572584559377821852e-27
2.609119322472878810e+00 5.491187159215773050e+00 3.126056983557217262e-27
2.609119322472878810e+00 5.543987035746694048e+00 -3.331471657191794979e-28
2.609119322472878810e+00 5.596786912277615045e+00 -3.606511756864898888e-27
2.609119322472878810e+00 5.649586788808535154e+00 -7.206560585822030797e-27
2.609119322472878810e+00 5.702386665339456151e+00 -1.071074707955187847e-26
2.609119322472878810e+00 5.755186541870377148e+00 -1.381778305322608980e-26
2.609119322472878810e+00 5.807986418401298145e+00 -1.672176707037087754e-26
2.609119322472878810e+00 5.860786294932219143e+00 -1.958209459859046238e-26
2.609119322472878810e+00 5.913586171463140140e+00 -2.202212800998285229e-26
2.609119322472878810e+00 5.966386047994061137e+00 -2.413241893944719022e-26
2.609119322472878810e+00 6.019185924524982134e+00 -2.601384321118234395e-26
2.609119322472878810e+00 6.071985801055903131e+00 -2.729547932775980390e-26
2.609119322472878810e+00 6.124785677586823240e+00 -2.819566367011609745e-26
2.609119322472878810e+00 6.177585554117744238e+00 -2.889940781330107628e-26
2.609119322472878810e+00 6.230385430648665235e+00 -2.922076159363501911e-26
2.609119322472878810e+00 6.283185307179586232e+00 -2.907790876130159553e-26
2.662366655584570196e+00 0.000000000000000000e+00 -2.626424639216902993e-26
2.662366655584570196e+00 5.279987653092089311e-02 -2.597144940021825740e-26
2.662366655584570196e+00 1.055997530618417862e-01 -2.531036659521801177e-26
2.662366655584570196e+00 1.583996295927626863e-01 -2.427065414166821948e-26
2.662366655584570196e+00 2.111995061236835725e-01 -2.301964686078017484e-26
2.662366655584570196e+00 2.639993826546044864e-01 -2.127738147044365836e-26
2.662366655584570196e+00 3.167992591855253726e-01 -1.946382432188744101e-26
2.662366655584570196e+00 3.695991357164462587e-01 -1.753490666721454430e-26
2.662366655584570196e+00 4.223990122473671449e-01 -1.509102331786459156e-26
2.662366655584570196e+00 4.751988887782880311e-01 -1.274299219524781377e-26
2.662366655584570196e+00 5.279987653092089728e-01 -1.003334916940258028e-26
2.662366655584570196e+00 5.807986418401298589e-01 -7.312800030582136203e-27
2.662366655584570196e+00 6.335985183710507451e-01 -4.552703206996877070e-27
2.662366655584570196e+00 6.863983949019716313e-01 -1.374330530883396555e-27
2.662366655584570196e+00 7.391982714328925175e-01 1.686968527081301683e-27
2.662366655584570196e+00 7.919981479638134036e-01 4.849914214968045091e-27
2.662366655584570196e+00 8.447980244947342898e-01 8.066893084115130378e-27
2.662366655584570196e+00 8.975979010256551760e-01 1.096861876141517614e-26
2.662366655584570196e+00 9.503977775565760622e-01 1.393780592083662215e-26
2.662366655584570196e+00 1.003197654087496948e+00 1.674604163925488365e-26
2.662366655584570196e+00 1.055997530618417946e+00 1.934867801873928570e-26
2.662366655584570196e+00 1.108797407149338721e+00 2.211138030686631147e-26
2.662366655584570196e+00 1.161597283680259718e+00 2.446388614265282060e-26
2.662366655584570196e+00 1.214397160211180493e+00 2.664808122548399189e-26
2.662366655584570196e+00 1.267197036742101490e+00 2.865992144605731011e-26
2.662366655584570196e+00 1.319996913273022265e+00 3.016204459958295072e-26
2.662366655584570196e+00 1.372796789803943263e+00 3.164639775947517182e-26
2.662366655584570196e+00 1.425596666334864038e+00 3.267272931108336991e-26
2.662366655584570196e+00 1.478396542865785035e+00 3.331353141416307990e-26
