logE_grb,logE_aft,logr,logend_grb,beta,theta,log_prob,E_grb,E_aft,r,end_grb,snr
50.24238864004662,55.061456706374926,6.678071551962572,1.6631843274667606,0.9492710989775113,0.27713752637357664,-0.877676532843817,1.7473851478631097e+50,1.1520112132651282e+55,4765094.874125283,46.045196159160874,19.41144360454219
49.91853533444738,54.58420038898205,6.618532703083667,1.3447729222848883,0.9832252862806872,0.3268713923588588,-0.8789616664649512,8.289633584623463e+49,3.838843337340938e+54,4154633.3513154713,22.119378606191557,15.588428194893027
51.64786156210161,54.081962706384445,6.422975937918565,1.8256829354881154,0.9864417979833129,0.3747776530864549,-0.88368072927905,4.4448955715219043e+51,1.2077101225044592e+54,2648353.40254795,66.93957265676315,6.700092339468289
51.64786156210161,54.081962706384445,6.422975937918565,1.8256829354881154,0.9864417979833129,0.3747776530864549,-0.88368072927905,4.4448955715219043e+51,1.2077101225044592e+54,2648353.40254795,66.93957265676315,6.700092339468289
51.64786156210161,54.081962706384445,6.422975937918565,1.8256829354881154,0.9864417979833129,0.3747776530864549,-0.88368072927905,4.4448955715219043e+51,1.2077101225044592e+54,2648353.40254795,66.93957265676315,6.700092339468289
51.64786156210161,54.081962706384445,6.422975937918565,1.8256829354881154,0.9864417979833129,0.3747776530864549,-0.88368072927905,4.4448955715219043e+51,1.2077101225044592e+54,2648353.40254795,66.93957265676315,6.700092339468289
51.64786156210161,54.081962706384445,6.422975937918565,1.8256829354881154,0.9864417979833129,0.3747776530864549,-0.88368072927905,4.4448955715219043e+51,1.2077101225044592e+54,2648353.40254795,66.93957265676315,6.700092339468289
51.64786156210161,54.081962706384445,6.422975937918565,1.8256829354881154,0.9864417979833129,0.3747776530864549,-0.88368072927905,4.4448955715219043e+51,1.2077101225044592e+54,2648353.40254795,66.93957265676315,6.700092339468289
51.64786156210161,54.081962706384445,6.422975937918565,1.8256829354881154,0.9864417979833129,0.3747776530864549,-0.88368072927905,4.4448955715219043e+51,1.2077101225044592e+54,2648353.40254795,66.93957265676315,6.700092339468289
51.64786156210161,54.081962706384445,6.422975937918565,1.8256829354881154,0.9864417979833129,0.3747776530864549,-0.88368072927905,4.4448955715219043e+51,1.2077101225044592e+54,2648353.40254795,66.93957265676315,6.700092339468289
51.64786156210161,54.081962706384445,6.422975937918565,1.8256829354881154,0.9864417979833129,0.3747776530864549,-0.88368072927905,4.4448955715219043e+51,1.2077101225044592e+54,2648353.40254795,66.93957265676315,6.700092339468289
49.79905258859829,54.5551107991601,6.265080058883803,1.7029143365842359,0.9143527536332405,0.2816536089919943,-0.8838769287137098,6.295824142015096e+49,3.590135161039348e+54,1841111.3650621686,50.456176429973006,10.458022738278137
50.65339866052188,55.00674689891066,6.7206886074893815,1.6934497625129854,0.9679046977406451,0.33172759461254175,-0.8848341213154013,4.501929197672165e+50,1.0156566090977814e+55,5256402.431129404,49.36848074189891,22.996511265837235
50.65339866052188,55.00674689891066,6.7206886074893815,1.6934497625129854,0.9679046977406451,0.33172759461254175,-0.8848341213154013,4.501929197672165e+50,1.0156566090977814e+55,5256402.431129404,49.36848074189891,22.996511265837235
49.72121805644942,54.64495006413223,6.47361406436276,1.6785691139533319,0.915065254775366,0.23368562517413488,-0.8867880125734573,5.262814425717884e+49,4.4151967780234395e+54,2975870.747577289,47.70557270889694,6.222549945642305
49.32820432250711,54.612633516604255,6.239937352071225,1.9899209685586352,0.9658232965664125,0.27358223411842725,-0.8902614640886966,2.129140507032703e+49,4.098580944905952e+54,1737550.165259237,97.70594028104736,17.510980781334712
50.323410715215076,54.916954815900255,7.001970141376124,1.9576144311332162,0.95854149170193,0.5530913971342852,-0.8906158972189991,2.105768938264528e+50,8.259520128657023e+54,10045467.232855204,90.70149201242148,9.023057395573714
